"H","G","FLOW","LOGFLOW","NGATE","MODEL1","MODEL2","MODEL3","MODEL4","MODEL5","MODEL6","MODEL7","MODEL8"
0.25,25,16.64,2.81180943539306,1,2.7854814229747,2.76710092687103,2.7868146323081,2.70848719410035,2.79155295383396,2.76458227257998,2.68470708505732,2.76153280088461
0.27,25,17.33,2.85243910372751,1,2.82412772955289,2.7999612766218,2.82534065760916,2.7086081052549,2.82946328351021,2.76158902864149,2.72261741473101,2.78692249896697
0.29,25,17.98,2.88926002904347,1,2.86001114522717,2.83047238347037,2.86111239112163,2.70872037226313,2.86466333853668,2.75880977685861,2.75781746975511,2.81049704387959
0.31,25,18.6,2.92316158071916,1,2.89350049603308,2.85894785442339,2.89449751096108,2.7088251490563,2.89751492105796,2.75621595081987,2.79066905227417,2.8324987454967
0.33,25,19.2,2.95491027903374,1,2.92489535306216,2.88564241009235,2.92579465584551,2.70892337289052,2.92831189715976,2.75378434806601,2.8214660283739,2.85312441485258
0.35,25,19.8,2.98568193770049,1,2.95444235462985,2.91076576317751,2.95524969646276,2.70901581541322,2.95729620819889,2.75149586590113,2.85045033941107,2.87253608741501
0.38,25,20.38,3.01455402779458,1,2.99573855735729,2.94587927815875,2.99641737047831,2.70914501719194,2.99780596963256,2.7482973815066,2.89096010084201,2.89966670381885
0.4,25,20.95,3.04213864636815,1,3.02149569825667,2.96778017202092,3.02209434584373,2.70922560252906,3.0230725937804,2.7463024326306,2.91622672498814,2.91658852866587
0.42,25,21.5,3.06805293513362,1,3.04599588191657,2.98861229481106,3.04651827607499,2.70930225527431,3.04710619807312,2.7444048379385,2.94026032927924,2.93268456270288
0.46,25,22.55,3.11573506594869,1,3.0916777383286,3.02745486249414,3.09205795403539,2.7094451782724,3.09191809318396,2.74086667473713,2.98507222438706,2.96269644856828
0.5,25,23.55,3.15912582046243,1,3.13354815970636,3.06305662660844,3.13379805952522,2.70957617658605,3.1329911378979,2.73762371580812,3.02614526909823,2.9902043128764
0.54,25,24.5,3.19867311755068,1,3.17219446628454,3.09591697635922,3.17232408482628,2.7096970877406,3.17090146757415,2.73463047186963,3.06405559877193,3.01559401095877
0.58,25,25.43,3.23592957943403,1,3.20807788195882,3.12642808320778,3.20809581833875,2.70980935474883,3.20610152260062,2.73185122008675,3.09925565379602,3.03916855587139
0.63,25,26.34,3.27108869631514,1,3.24960187065297,3.16173528103214,3.24949056936872,2.70993926919239,3.24683473206485,2.7286350931534,3.1399888632575,3.06644882220129
0.67,25,27.2,3.30321697330195,1,3.28051342239452,3.18801888977782,3.2803059131864,2.71003598092868,3.27715760690299,2.72624092348825,3.1703117380936,3.08675697155543
0.71,25,28.05,3.33398863196871,1,3.30963196475961,3.21277793070748,3.30933382812098,2.7101270829482,3.30572161827931,2.72398562645863,3.198875749468,3.10588715668069
0.75,25,28.85,3.36210999295411,1,3.33715414844276,3.23617961282952,3.33677035281895,2.71021319050412,3.33271967188963,2.72185397102302,3.2258738030765,3.12396857237481
0.79,25,29.63,3.38878736158547,1,3.36324594723855,3.25836506106432,3.36278094450442,2.71029482287203,3.358314580738,2.71983310213529,3.25146871192314,3.14111025944679
0.83,25,30.4,3.41444260841218,1,3.38804872455327,3.27945447450421,3.38750652660967,2.71037242232996,3.38264501611829,2.71791207087956,3.2757991473018,3.15740509026978
0.92,25,31.85,3.46103738201817,1,3.43974447506025,3.32341056223156,3.43904138125251,2.7105341607581,3.4333562772479,2.71390811796527,3.32651040842798,3.19136796056008
1,25,33.3,3.5055573969864,1,3.48161489643801,3.35901232634586,3.48078148674234,2.71066515907175,3.47442932196184,2.71066515903626,3.36758345313915,3.2188758248682
1.08,25,34.65,3.54529772563591,1,3.52026120301619,3.39187267609663,3.5193075120434,2.7107860702263,3.51233965163808,2.70767191509777,3.40549378281284,3.24426552295057
1.17,25,35.98,3.58296322852239,1,3.5604549812504,3.42604881678188,3.55937619270927,2.71091182289357,3.5517679830547,2.7045588159761,3.4449221142268,3.27067187285859
1.25,25,37.25,3.61765194482557,1,3.59366735788769,3.45428878093338,3.59248520042384,2.71101573312874,3.58434786607934,2.70198644221378,3.47750199724924,3.29249160907873
1.33,25,38.45,3.64935869595165,1,3.62481868719378,3.48077626879017,3.62353957553159,2.7111131950475,3.61490595217892,2.69957370123341,3.50806008334676,3.31295728655158
1.42,25,39.6,3.67882911826043,1,3.65769870149126,3.5087336304449,3.6563172553381,2.7112160654339,3.64715980234325,2.69702706968677,3.54031393350892,3.33455866867249
1.5,25,40.75,3.70745583968687,1,3.68522088517441,3.53213531256693,3.68375378003607,2.71130217298983,3.67415785595357,2.69489541425116,3.56731198711741,3.35264008436661
0.08,26,10.1,2.31253542384721,1,2.26170189009052,2.35814098038623,2.26765854671412,2.76939469685334,2.28304924070453,2.94313673735544,2.16055642786654,2.42485043362503
0.1,26,11.2,2.41591377830105,1,2.37420631152536,2.44982758084505,2.37954077735317,2.76420604855687,2.39296778482203,2.92259829444604,2.27047497197663,2.49846621783556
0.13,26,12.24,2.50470927708418,1,2.50648501554907,2.55762943014445,2.51108793153136,2.75810542012345,2.52220610611288,2.89844992253255,2.39971329325876,2.58502104303146
0.15,26,13.24,2.58324255050886,1,2.57863353844302,2.61642758854486,2.5828374465792,2.75477796591648,2.59269631881376,2.88527872179612,2.47020350595489,2.63223047733397
0.17,26,14.16,2.65042108826557,1,2.64173823898254,2.66785539370709,2.64559315493383,2.75186760832539,2.65435057845805,2.87375853198654,2.53185776559503,2.67352220576864
0.19,26,15,2.70805020110221,1,2.69781593270526,2.7135564695709,2.70136071840177,2.74928133281468,2.70913934473813,2.86352116978934,2.58664653187141,2.71021590498033
0.21,26,15.76,2.75747508442973,1,2.74827596856037,2.75467937912042,2.75154169171459,2.74695414090755,2.75843957317869,2.85430934902355,2.63594676030864,2.74323376386437
0.23,26,16.5,2.80336038090653,1,2.7941420812652,2.79205842517509,2.79715414796042,2.74483881846496,2.80325146828953,2.84593617999384,2.68075865541647,2.77324564972976
0.25,26,17.23,2.84665205053984,1,2.83618138563562,2.82631877560594,2.83896095952827,2.74289998653085,2.84432451300347,2.83826162070318,2.72183170012764,2.80075351403789
0.27,26,17.94,2.88703285663065,1,2.87498357084352,2.85794100348564,2.87754855439221,2.74111044893215,2.88223484267972,2.83117801940566,2.75974202980133,2.82614321212026
0.29,26,18.61,2.92369907065416,1,2.91101172111627,2.88730250392447,2.91337745575365,2.73944884845322,2.91743489770619,2.82460083694411,2.79494208482543,2.84971775703287
0.31,26,19.27,2.95854948242628,1,2.94463615013731,2.91470506775254,2.94681592932526,2.73789810641007,2.95028648022747,2.81846247005148,2.82779366734449,2.87171945864998
0.33,26,19.9,2.99071973173045,1,2.9761576373085,2.94039381814362,2.97816309108829,2.73644435100538,2.98108345632927,2.81270800941404,2.85859064344421,2.89234512800586
0.35,26,20.5,3.02042488614436,1,3.00582381575296,2.9645705661815,3.00766520466366,2.73507616152193,3.0100677673684,2.80729224793062,2.88757495448139,2.91175680056829
0.38,26,21.1,3.04927304048202,1,3.04728658538068,2.99836106387296,3.04889866993781,2.73316391908513,3.05057752880206,2.79972293895588,2.92808471591233,2.93888741697213
0.4,26,21.68,3.07639017657145,1,3.0731476168762,3.01943676944917,3.07461668042526,2.73197122109777,3.0758441529499,2.79500183277912,2.95335134005846,2.95580924181915
0.42,26,22.25,3.10234200861225,1,3.09774662123579,3.03948397342247,3.09907964325063,2.730836727178,3.09987775724262,2.79051111819009,2.97738494434956,2.97190527585617
0.46,26,23.35,3.15059698411491,1,3.14361273394062,3.07686301947715,3.14469209949646,2.72872140473541,3.14468965235347,2.78213794916038,3.02219683945738,3.00191716172156
0.5,26,24.39,3.19417321222783,1,3.18565203831104,3.111123369908,3.18649891106431,2.7267825728013,3.18576269706741,2.77446338986972,3.06326988416855,3.02942502602968
0.54,26,25.39,3.23435539571659,1,3.22445422351894,3.1427455977877,3.22508650592825,2.7249930352026,3.22367302674365,2.7673797885722,3.10118021384224,3.05481472411205
0.58,26,26.33,3.27070897350822,1,3.26048237379169,3.17210709822652,3.26091540728969,2.72333143472367,3.25887308177013,2.76080260611065,3.13638026886634,3.07838926902467
0.63,26,27.25,3.30505352110925,1,3.30217384815345,3.20608398112228,3.30237631247666,2.7214086445376,3.29960629123435,2.75319154554017,3.17711347832782,3.10566953535457
0.67,26,28.13,3.33683662250177,1,3.33321008064084,3.23137726836847,3.33324090319261,2.71997726883902,3.32992916607249,2.74752567142664,3.20743635316392,3.12597768470871
0.71,26,29,3.36729582998647,1,3.36244607170634,3.25520343091083,3.36231520848332,2.71862891938482,3.35849317744882,2.74218844355826,3.23600036453832,3.14510786983397
0.75,26,29.84,3.39584977533556,1,3.3900792652287,3.2777233776078,3.38979558029034,2.7173544901609,3.38549123105914,2.73714381721979,3.26299841814682,3.16318928552809
0.79,26,30.65,3.42263266238222,1,3.41627630445245,3.29907291603375,3.4158477402598,2.71614629566324,3.41108613990751,2.7323613705601,3.28859332699346,3.18033097260008
0.83,26,31.45,3.44839898314645,1,3.4411791229686,3.31936771638443,3.4406128370378,2.71499778998477,3.4354165752878,2.72781519264234,3.31292376237211,3.19662580342306
0.92,26,32.95,3.49499126094852,1,3.49308338661604,3.3616676137792,3.4922300510325,2.71260399100586,3.4861278364174,2.71833971832692,3.3636350234983,3.23058867371336
1,26,34.45,3.53950899745967,1,3.53512269098646,3.39592796421005,3.53403686260035,2.71066515907175,3.52720088113134,2.71066515903626,3.40470806820947,3.25809653802148
1.08,26,35.85,3.57934356704563,1,3.57392487619436,3.42755019208976,3.5726244574643,2.70887562147304,3.56511121080759,2.70358155773874,3.44261839788316,3.28348623610385
1.17,26,37.2,3.6163087612791,1,3.61428077473525,3.46043863414817,3.6127571730555,2.70701442738355,3.60453954222421,2.69621431556578,3.48204672929712,3.30989258601187
1.25,26,38.5,3.65065824129374,1,3.6476271124213,3.48761456466888,3.64591909323941,2.70547651077528,3.63711942524885,2.69012671612686,3.51462661231956,3.33171232223201
1.33,26,39.8,3.68386691229039,1,3.67890408960828,3.5131040492094,3.67702309724829,2.70403403205018,3.66767751134843,2.68441689244046,3.54518469841708,3.35217799970486
1.42,26,41.1,3.71600812150219,1,3.71191672438176,3.54000802521289,3.70985316001937,2.70251150565526,3.69993136151275,2.67839021272479,3.57743854857923,3.37377938182577
1.5,26,42.3,3.74478708605223,1,3.73954991790412,3.56252797190986,3.73733353182638,2.70123707643135,3.72692941512307,2.67334558638633,3.60443660218773,3.39186079751989
0.08,27,10.35,2.33698651971138,1,2.30833503995273,2.43704857390162,2.31743817976513,2.82527891675447,2.33438187502803,3.07737521171409,2.19635199896808,2.46259076160787
0.1,27,11.5,2.4423470353692,1,2.42131792895597,2.52490913743517,2.42949892736175,2.81515299884305,2.44430041914553,3.04497704271777,2.30627054307818,2.53620654581841
0.13,27,12.57,2.53131302260216,1,2.55415919815763,2.62821246836907,2.56125597544002,2.80324730410421,2.57353874043638,3.00688442597508,2.43550886436031,2.62276137101431
0.15,27,13.6,2.61006979274201,1,2.62661455991065,2.68455700842119,2.63311997252008,2.79675360358171,2.64402895313726,2.98610764220302,2.50599907705644,2.66997080531682
0.17,27,14.54,2.67690347210537,1,2.68998763703693,2.73383875646545,2.69597581257624,2.79107388887061,2.70568321278155,2.96793522971943,2.56765333669657,2.71126253375148
0.19,27,15.39,2.73371794785079,1,2.74630382234438,2.77763274881973,2.75183235760724,2.78602663725102,2.76047197906163,2.95178640130023,2.62244210297296,2.74795623296318
0.21,27,16.17,2.78315767358902,1,2.79697845857118,2.81703961949743,2.80209339863619,2.78148500080367,2.80977220750219,2.93725530333675,2.67174233141019,2.78097409184722
0.23,27,16.94,2.82967768922391,1,2.84303963425343,2.85285885627004,2.84777863316745,2.77735683867242,2.85458410261303,2.92404712847869,2.71655422651801,2.81098597771261
0.25,27,17.68,2.8724340572095,1,2.88525772665264,2.88568953905953,2.88965215081332,2.77357310697834,2.89565714732697,2.91194096882638,2.75762727122918,2.83849384202073
0.27,27,18.4,2.91235066461494,1,2.92422493281677,2.91599218685968,2.92830131524015,2.77008073097046,2.93356747700322,2.90076701016983,2.79553760090287,2.8638835401031
0.29,27,19.08,2.94864066602014,1,2.96040630641386,2.94412844626766,2.96418738445056,2.76683803092801,2.96876753202969,2.89039189702961,2.83073765592697,2.88745808501572
0.31,27,19.74,2.98264703400534,1,2.99417373602623,2.97038751453009,2.99767921175433,2.76381167690794,3.00161911455097,2.8807089892831,2.86358923844603,2.90945978663283
0.33,27,20.4,3.01553490085017,1,3.02582928023382,2.99500428595076,3.02907639039594,2.7609745973739,3.03241609065277,2.87163167076207,2.89438621454576,2.93008545598871
0.35,27,21.05,3.04690056012839,1,3.05562162531317,3.01817215013578,3.05862557692943,2.75830450420029,3.0614004016919,2.86308862996011,2.92337052558293,2.94949712855113
0.38,27,21.65,3.0750054544485,1,3.09726073103782,3.05055258691055,3.0999248334622,2.75457266329772,3.10191016312557,2.85114849640516,2.96388028701387,2.97662774495498
0.4,27,22.25,3.10234200861225,1,3.12323174634284,3.07074881361681,3.12568387907167,2.75224505093646,3.12717678727341,2.84370123292765,2.98914691116001,2.993549569802
0.42,27,22.8,3.1267605359604,1,3.14793536726462,3.08995945758825,3.15018587449116,2.75003102685038,3.15121039156613,2.83661739844168,3.0131805154511,3.00964560383901
0.46,27,23.9,3.17387845893747,1,3.19399654294687,3.12577869436086,3.19587110902241,2.74590286471913,3.19602228667697,2.82340922358363,3.05799241055893,3.03965748970441
0.5,27,24.95,3.21687382219753,1,3.23621463534608,3.15860937715036,3.23774462666829,2.74211913302504,3.23709533139091,2.81130306393132,3.0990654552701,3.06716535401253
0.54,27,26.6,3.28091121578765,1,3.27518184151021,3.1889120249505,3.27639379109511,2.73862675701717,3.27500566106716,2.80012910527477,3.13697578494379,3.0925550520949
0.58,27,27,3.29583686600433,1,3.3113632151073,3.21704828435848,3.31227986030552,2.73538405697472,3.31020571609363,2.78975399213455,3.17217583996789,3.11612959700752
0.63,27,27.95,3.33041719960111,1,3.3532319982193,3.24960732857427,3.35380691964949,2.73163163158904,3.35093892555785,2.77774799792693,3.21290904942937,3.14340986333742
0.67,27,28.55,3.35165693610202,1,3.38440022401416,3.27384513933337,3.38472075726372,2.72883822721934,3.38126180039599,2.76881041936503,3.24323192426546,3.16371801269156
0.71,27,29.75,3.39282913199164,1,3.41376055218016,3.29667704778387,3.41384145291056,2.72620685289811,3.40982581177232,2.76039126065788,3.27179593563986,3.18284819781682
0.75,27,30.62,3.42165339022954,1,3.44151126630076,3.31825724813638,3.44136567182662,2.72371973776371,3.43682386538264,2.75243366341657,3.29879398924836,3.20092961351094
0.79,27,31.45,3.44839898314645,1,3.46781971833386,3.33871588078169,3.46745940008006,2.72136188315391,3.46241877423101,2.74488963898491,3.32438889809501,3.21807130058292
0.83,27,32.25,3.47351804324178,1,3.49282844549671,3.35816378905496,3.49226401153081,2.71912051438955,3.4867492096113,2.73771831440512,3.34871933347366,3.23436613140591
0.92,27,33.8,3.52046080248897,1,3.5449534516403,3.39869853245168,3.54396358487737,2.71444889076584,3.53746047074091,2.72277131868857,3.39943059459984,3.26832900169621
1,27,35.35,3.56529839234258,1,3.58717154403952,3.43152921524118,3.58583710252325,2.71066515907175,3.57853351545484,2.71066515903626,3.44050363931101,3.29583686600433
1.08,27,36.8,3.60549784517489,1,3.62613875020365,3.46183186304132,3.62448626695007,2.70717278306387,3.61644384513109,2.69949120037971,3.47841396898471,3.3212265640867
1.17,27,38.18,3.6423118182976,1,3.66666627745387,3.49334788652275,3.66468301746662,2.70354056567495,3.65587217654771,2.68786981515545,3.51784230039867,3.34763291399472
1.25,27,39.5,3.67630067190708,1,3.70015443304276,3.51938977877472,3.69789785011986,2.70053924116033,3.68845205957235,2.67826699003994,3.55042218342111,3.36945265021486
1.33,27,40.8,3.70868208141012,1,3.73156442739503,3.54381559961116,3.72905148302989,2.69772416865497,3.71901014567193,2.66926008364751,3.58098026951863,3.38991832768771
1.42,27,42.05,3.73885938641896,1,3.76471746087359,3.56959688587469,3.76193392876552,2.69475287894481,3.75126399583626,2.65975335576282,3.61323411968078,3.41151970980861
1.5,27,43.25,3.76699723337789,1,3.7924681749942,3.5911770862272,3.78945814768159,2.69226576381041,3.77826204944657,2.65179575852151,3.64023217328928,3.42960112550274
0.08,28,10.56,2.35707327827812,1,2.35328962785572,2.51740548729714,2.36584342749497,2.87434972320406,2.3843556404778,3.21161368607274,2.23091040467388,2.49895840577875
0.1,28,11.74,2.46300181439995,1,2.46677749201059,2.60120383110881,2.47808269204914,2.85988848841619,2.4942741845953,3.1673557909895,2.34082894878398,2.57257418998928
0.13,28,12.84,2.55256529826182,1,2.60021249306537,2.69973094833114,2.6100496340275,2.84288548202829,2.62351250588615,3.11531892941762,2.47006727006611,2.65912901518518
0.15,28,13.91,2.63260800593535,1,2.67299169285803,2.75347040718853,2.68202811313978,2.83361156447144,2.69400271858703,3.08693656260992,2.54055748276224,2.70633844948769
0.17,28,14.87,2.69934576047206,1,2.7366480149032,2.8004736211467,2.74498408489747,2.82550013312428,2.75565697823132,3.06211192745231,2.60221174240237,2.74763017792236
0.19,28,15.74,2.75620524298926,1,2.7932159044684,2.84224280496019,2.80092961149153,2.81829194801525,2.8104457445114,3.04005163281111,2.65700050867876,2.78432387713406
