"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"1084"," 41-2",2,1.29165374446509,29.3063026512685
"1085"," 41-2",3,1.39315129960536,28.1624154205717
"1086"," 41-2",4,1.40356823237483,28.9009761206591
"1087"," 41-2",5,1.39904087087678,28.8208916801942
"1088"," 41-2",6,1.49148937489557,29.0937047865263
"1089"," 41-2",7,1.47277401045895,30.4597136023
"1090"," 41-2",8,1.51926635250427,28.0152181654142
"1091"," 41-2",9,1.60109751663844,28.8099303358613
"1092"," 41-2",10,1.57432053330543,27.4107573606619
"1093"," 41-2",11,1.54348791462966,27.7549552074435
"1094"," 41-2",12,1.67709496376221,27.9912593620517
"1095"," 41-2",13,1.76258199505817,28.5611970309738
"1096"," 41-2",14,1.72084028327756,28.1653173484414
"1097"," 41-2",15,1.80619109687258,28.3221620122331
"1098"," 41-2",16,1.81598108446548,28.4830337750812
"1099"," 41-2",17,1.89720987901079,27.4000126592709
"1100"," 41-2",18,2.03561502253473,28.3012203364719
"1101"," 41-2",19,2.08978410892987,27.2005090009301
"1102"," 41-2",20,2.21979548370142,29.8448840271264
"1103"," 41-2",21,2.24911624489714,28.6829344647486
"1104"," 41-2",22,2.23246542389451,27.8803693062133
"1105"," 41-2",23,2.33214711077144,29.340342329136
"1106"," 41-2",24,2.30411214206405,28.3564376980676
"1107"," 41-2",25,2.2210507492714,27.3790565364682
"1108"," 41-2",26,2.39797484081317,27.9450269268417
"1109"," 41-2",27,2.46685575647514,28.365427512493
"1110"," 41-2",28,2.66023383558615,28.1225114505984
"1111"," 41-2",29,2.5430991836148,27.9513035781178
"1112"," 41-2",30,2.56665279195837,28.4267249275265
"1113"," 41-2",31,2.85106973315089,27.6566052714149
"1114"," 41-2",32,2.91773540776682,29.6711629412524
"1115"," 41-2",33,2.7204768992769,28.5064021829961
"1116"," 41-2",34,2.84420848246364,27.8833733184293
"1117"," 41-2",35,2.96270663511478,28.2980465201555
"1118"," 41-2",36,3.09333401791162,28.0108769071161
"1119"," 41-2b",4,1.3443512321325,28.0191417080093
"1120"," 41-2b",5,1.44099563005725,27.3887880167721
"1121"," 41-2b",6,1.45166870082292,27.5068967858467
"1122"," 41-2b",7,1.45626293830358,27.9507989001177
"1123"," 41-2b",8,1.47113363190799,29.178149704557
"1124"," 41-2b",9,1.5628792927142,28.3685882097692
"1125"," 41-2b",10,1.53758187163979,28.130195169752
"1126"," 41-2b",11,1.66240757147174,28.6674347776588
"1127"," 41-2b-1",9,1.46264579537463,28.3785330404474
"1128"," 41-2b-1",10,1.59588538621147,27.9738785743709
"1129"," 41-2c",12,1.67096546994466,27.7380456753025
"1130"," 41-2c",13,1.69689184560459,27.5792762229892
"1131"," 41-2c",14,1.84222975660631,28.6001625533167
"1132"," 41-2c-1",13,1.6900835281035,27.0618465926437
"1133"," 41-2c-1",14,1.85547297112238,28.8482559059178
"1134"," 41-2c-1",15,1.78104187981244,29.245387074889
"1135"," 41-2c-1",16,1.912822102111,28.1591334434042
"1136"," 41-2c-1",17,1.92266284109383,28.1033790320455
"1137"," 41-2c-1",18,1.9593782671894,28.5680870194078
"1138"," 41-2c-1",19,2.11845901565339,28.6886592005982
"1139"," 41-2c-1",20,2.12997753865432,28.7538363189232
"1140"," 41-2c-1",21,2.17316390960701,29.4204124823988
"1141"," 41-2c-1",22,2.10292612120824,27.7676773944704
"1142"," 41-2c-1",23,2.38903338364086,28.6029063818359
"1143"," 41-2c-1a",1,1.27848564021669,28.6996109920758
"1144"," 42-1",1,1.32974787837562,28.0151066141742
"1145"," 42-1",2,1.2597658820069,28.2103729265677
"1146"," 42-1",3,1.32347312968192,27.2959957187796
"1147"," 42-1",4,1.39300004744138,28.7920785732209
"1148"," 42-1",5,1.39927134310883,28.234035004311
"1149"," 42-1",6,1.45851567194906,27.8004414123289
"1150"," 42-1",7,1.46258156414914,29.0312664653888
"1151"," 42-1",8,1.49374998137636,29.0501615334186
"1152"," 42-1",9,1.46346401329618,27.1375547772553
"1153"," 42-1",10,1.61278845818625,28.6927773188552
"1154"," 42-1",11,1.60750039626555,27.0349242823653
"1155"," 42-1",12,1.61626703263965,27.6042434517835
"1156"," 42-1",13,1.80217696110056,29.479356421458
"1157"," 42-1",14,1.83008959257659,29.0661694698496
"1158"," 42-1",15,1.82114062726482,28.4397211920361
"1159"," 42-1",16,1.94290531732192,29.3250298708252
"1160"," 42-1",17,1.95107490859229,28.4735607302482
"1161"," 42-1",18,1.98545759272548,29.5862234142422
"1162"," 42-1a",6,1.54654225947749,28.6635600310954
"1163"," 42-1a",7,1.45647049689435,29.7707866261494
"1164"," 42-1a",8,1.52515619809435,28.2445426474698
"1165"," 42-1a",9,1.51966278868222,28.294847200835
"1166"," 42-1a",10,1.57674623764245,28.7864029082826
"1167"," 42-1b",14,1.71222867048713,28.5004207809572
"1168"," 42-1b",15,1.77860424570375,28.265996055869
"1169"," 43-1",1,1.26552260349771,28.5391748803676
"1170"," 43-1",2,1.32727265028065,28.6020291918985
"1171"," 43-1",3,1.28954451988487,28.344548076874
"1172"," 43-1",4,1.36540614680666,28.447886614772
"1173"," 43-1",5,1.36515041930256,28.0745221971692
"1174"," 43-1",6,1.38478750027537,29.3380535040697
"1175"," 43-1",7,1.45135837733124,28.0902317586044
"1176"," 43-1",8,1.58520162798693,28.4262730927395
"1177"," 43-1",9,1.60754302454144,29.8486246561027
"1178"," 43-1",10,1.60807243383567,28.7206371002067
"1179"," 43-1",11,1.59841911862981,29.2099145723077
"1180"," 43-1",12,1.71243458433657,27.5334242994584
"1181"," 43-1",13,1.81353635884158,28.802415104401
"1182"," 43-1",14,1.78159995818265,29.775152850052
"1183"," 43-1",15,1.8398503498437,27.7429437488368
"1184"," 43-1",16,1.93221090056835,28.7389867614626
"1185"," 43-1",17,1.97606568896816,27.8847700795912
"1186"," 43-1",18,1.89300167358743,27.4512562276276
"1187"," 43-1",19,2.14707713085567,27.6684547263156
"1188"," 43-1",20,2.00785380104649,29.2111833045481
"1189"," 43-1",21,2.17048849666732,28.6112425597657
"1190"," 43-1",22,2.32635018096947,28.194057609152
"1191"," 43-1",23,2.26438729912309,27.8237729726434
"1192"," 43-1",24,2.29901802070377,29.9364250203177
"1193"," 43-1",25,2.42832657255454,28.8097148110939
"1194"," 43-1",26,2.3323686612843,28.8588677067637
"1195"," 43-1",27,2.60157320656255,29.2002371291732
"1196"," 43-1",28,2.53945987172359,29.0546903001232
"1197"," 43-1",29,2.5579834958349,28.6468526282277
"1198"," 43-1",30,2.57256813486795,27.6279043096733
"1199"," 43-1",31,2.57196653494254,27.0656298673561
"1200"," 43-1",32,2.56573914149836,27.5044206351464
"1201"," 43-1",33,2.78692927708899,27.775861104929
"1202"," 43-1",34,2.82290665828339,28.6798351658527
"1203"," 43-1",35,2.83285988606729,27.5244524735142
"1204"," 43-1",36,2.89579572477901,28.8362984791659
"1205"," 43-1",37,3.03107987332708,27.8337366219851
"1206"," 43-1",38,3.06959749952182,28.6224720518017
"1207"," 43-1",39,2.93398840034704,28.7707596503437
"1208"," 43-1",40,3.16260579954872,27.8628104527586
"1209"," 43-1",41,3.38839520268562,27.9773114328117
"1210"," 43-1",42,3.44078940921375,28.9168841732522
"1211"," 43-1",43,3.46997829933648,29.3212462436468
"1212"," 43-1a",5,1.41889883578269,28.6610420621445
"1213"," 43-1a",6,1.41525454342597,26.8102538704888
"1214"," 43-1a",7,1.48032724093809,27.5852088271922
"1215"," 43-1a",8,1.45152159230155,27.4751723727144
"1216"," 43-1a",9,1.61742880460581,30.7262346538879
"1217"," 43-1a",10,1.55040920386142,28.8295420483065
"1218"," 43-1a",11,1.61584603728863,27.7435530931306
"1219"," 43-1a",12,1.68283542738381,27.9085269900727
"1220"," 43-1a",13,1.67605873222158,27.8062182495171
"1221"," 43-1a-1",10,1.560550551037,28.7348189080184
"1222"," 43-1b",13,1.74813459236031,28.0776903966942
"1223"," 43-1b",14,1.90390552054067,29.6195320948165
"1224"," 43-1b",15,1.83927982829465,28.2382453124401
"1225"," 43-1b",16,1.85758215753033,29.0685051232378
"1226"," 43-1b",17,1.99719905599858,27.9805394353004
"1227"," 43-1b",18,2.03515562358828,28.2274478465816
"1228"," 43-1b",19,1.95533057462139,30.0503630255953
"1229"," 43-1b",20,2.16494531743133,29.3535143460974
"1230"," 43-1b",21,2.1976246579249,27.7099237696698
"1231"," 43-1b",22,2.18916007060801,26.9927876961796
"1232"," 43-1b",23,2.3729964054566,29.569115096914
"1233"," 43-1b",24,2.18536141313005,28.1918633826169
"1234"," 43-1b",25,2.32535402080482,28.0146549423068
"1235"," 43-1b-1",22,2.09170584223945,27.8198874791359
"1236"," 43-1c",17,1.90134281646737,28.2341296685913
"1237"," 43-1c",18,2.16214610090956,27.7367587480161
"1238"," 43-1c",19,1.99815697674566,28.1976571725244
"1239"," 43-1f",26,2.28555756347909,28.9177074085126
"1240"," 43-1f",27,2.39531518170397,27.916215280468
"1241"," 43-1f",28,2.25488513064373,27.4095069880627
"1242"," 43-1f",29,2.63245976966881,27.6614580854264
"1243"," 43-1f",30,2.71861251441745,30.2442445015553
"1244"," 43-1f",31,2.7349377287113,28.5524329532376
"1245"," 43-1f",32,2.94297546388182,28.8322740830114
"1246"," 43-1f",33,2.79901805023569,27.8145851649664
"1247"," 43-1I",39,3.14305944887477,26.9614737618741
"1248"," 43-1I",40,3.00613950701756,27.2054453474214
"1249"," 43-1I",41,3.16469146732762,28.9482000353708
"1250"," 43-1I",42,3.39839448290286,29.3791362678928
"1251"," 43-1I",43,3.36687326858451,28.0000272465377
"1252"," 43-1I",44,3.44914065971981,27.9944418125153
"1253"," 43-1I",45,3.41612699966539,29.7252573479566
"1254"," 43-1I",46,3.72352793831038,30.1278933264076
"1255"," 43-1I",47,3.58541438120101,27.8046190549679
"1256"," 43-1I",48,3.61356395997985,28.6910548042639
"1257"," 43-1I",49,3.8696073450935,29.4233746713071
"1258"," 43-1I",50,3.94664601037298,28.3917645003851
"1259"," 43-1m",43,3.54518887674899,27.9395779741479
"1260"," 45-1",1,1.25837186326847,27.449041276801
"1261"," 45-1",2,1.27093143934977,28.648667924943
"1262"," 45-1",3,1.35289042343848,28.7786788522731
"1263"," 45-1",4,1.36810854276881,27.8070755778685
"1264"," 45-1",5,1.39449141273179,28.5419194111983
"1265"," 45-1",6,1.50969198919309,27.5712007191968
"1266"," 45-1",7,1.49404984067091,28.1859370415059
"1267"," 45-1",8,1.46751115802033,28.2321351701296
"1268"," 45-1",9,1.62171876996081,28.186440767267
"1269"," 45-1",10,1.66233025151852,29.32149038889
"1270"," 45-1",11,1.60957244837851,28.7802354718926
"1271"," 45-1",12,1.69088157168169,27.7369539633457
"1272"," 45-1",13,1.73736223623242,27.9125758512851
"1273"," 45-1",14,1.82982503394559,28.3068766873829
"1274"," 45-1",15,1.78237794875745,28.8163905133393
"1275"," 45-1",16,1.87905410823106,28.8600724256423
"1276"," 45-1",17,2.06274534133281,29.4420655698079
"1277"," 45-1",18,2.03380546109517,28.3220775715589
"1278"," 45-1",19,2.17224574636665,28.8209999105222
"1279"," 45-1",20,2.08414286766049,27.8077109959765
"1280"," 45-1",21,2.16313783283973,29.058268851878
"1281"," 45-1",22,2.34066562105301,27.9956023476351
"1282"," 45-1",23,2.12849552936608,28.3112261298282
"1283"," 45-1",24,2.31113434038462,27.8891247024355
"1284"," 45-1",25,2.3429259636024,28.3479025552131
"1285"," 45-1",26,2.4226497630917,29.6178698027665
"1286"," 45-1",27,2.46711322251512,28.521937088454
"1287"," 45-1",28,2.64760456649495,28.6214189639007
"1288"," 45-1",29,2.68747007641007,29.2479998276964
"1289"," 45-1",30,2.59717695417577,28.1996652236543
"1290"," 45-1",31,2.71789821449568,28.9673208922646
"1291"," 45-1",32,2.88169648008187,29.2941064598288
"1292"," 45-1",33,2.76440782823393,28.7271161178088
"1293"," 45-1",34,2.88849520173087,27.181550273698
"1294"," 45-1",35,2.97327149777925,28.8753995362665
"1295"," 45-1b",5,1.40046492108737,28.4015511406145
"1296"," 45-1b",6,1.44742322770031,28.3686423819144
"1297"," 45-1b",7,1.44507048770053,28.609523129001
"1298"," 45-1b",8,1.50517568759012,28.7104018598212
"1299"," 45-1b",9,1.51883085775059,27.5660696790614
"1300"," 45-1b",10,1.56778025793904,27.9483994852355
"1301"," 45-1b",11,1.61957581398957,29.1675787398532
"1302"," 45-1b-1",6,1.3912158997811,28.2074524417765
"1303"," 45-1b-1",7,1.52071103400036,28.2224941410038
"1304"," 45-1b-1",8,1.45736918268259,28.142547285205
"1305"," 45-1b-1",9,1.57031868592297,28.6404932759754
"1306"," 45-1b-1",10,1.59074104195599,28.4167156112808
"1307"," 45-1b-1",11,1.6495560794133,28.1945783934548
"1308"," 45-1b-1",12,1.65726733037354,27.6518917897975
"1309"," 45-1b-1",13,1.79473978654272,28.2495187332644
"1310"," 45-1b-1",14,1.78276505685793,29.179898805284
"1311"," 45-1b-1",15,1.85725094021001,28.6009567556749
"1312"," 45-1b-1",16,1.94270791521514,28.0349587632924
"1313"," 45-1b-1",17,2.01078076053919,26.7015668086178
"1314"," 45-1b-1a",13,1.75649867915265,28.8833908002517
"1315"," 45-1b-1b",14,1.76873995461168,27.6998059903838
"1316"," 45-1b-1b",15,1.81905695141629,28.5506038674964
"1317"," 45-1c",6,1.44175744225228,29.9900195826215
"1318"," 45-1c",7,1.44070054580492,29.3584336096771
"1319"," 45-1d",1,1.30562645932349,29.5908910044474
"1320"," 45-1i",1,1.28960759657456,27.7887428324556
"1321"," 45-1i",2,1.25631174113376,29.5003867538372
"1322"," 45-2",1,1.26595254356478,27.7372153633627
"1323"," 45-2",2,1.26452981741872,28.35444724808
"1324"," 45-2",3,1.4159372596647,27.817667713856
"1325"," 45-2",4,1.32271881152479,29.8096432642122
"1326"," 45-2",5,1.38960062048007,28.1020123141492
"1327"," 45-2",6,1.42786404110283,27.6965830859127
"1328"," 45-2",7,1.37697447680865,27.4353921488002
"1329"," 45-2",8,1.50014659062492,29.2695450247206
"1330"," 45-2",9,1.60823598549095,28.0691134259305
"1331"," 45-2",10,1.67580943690939,28.8023020035933
"1332"," 45-2",11,1.77203564171138,29.4817050907773
"1333"," 45-2",12,1.7288143102738,28.5944032970977
"1334"," 45-2",13,1.72650999919844,28.368515951866
"1335"," 45-2",14,1.8999168632095,29.6894108560005
"1336"," 45-2",15,1.77565090976483,28.3373759148425
"1337"," 45-2",16,1.961340638136,29.5491566275784
"1338"," 45-2",17,2.09094942522564,29.6501616262186
"1339"," 45-2",18,2.03325128338685,28.3765034016273
"1340"," 45-2",19,2.02904174822889,28.3561815647079
"1341"," 45-2a",4,1.31543003593185,28.2162858847533
"1342"," 45-2a",5,1.39262569830607,28.9896071799522
"1343"," 45-2a",6,1.38803538510603,28.7051305968857
"1344"," 45-2d",6,1.44554292355671,29.3076685667094
"1345"," 47-1",1,1.31118814634477,27.3223376859107
"1346"," 47-1",2,1.23816656470342,28.9218734928939
"1347"," 47-1",3,1.350406415714,27.3241287231127
"1348"," 47-1",4,1.38486277611104,27.1653042873248
"1349"," 47-1",5,1.4550650333525,27.7967434134605
"1350"," 47-1",6,1.37600867954166,28.1520533622137
"1351"," 47-1",7,1.46387879435452,28.4527292443044
"1352"," 47-1",8,1.48045367329428,27.8340429066897
"1353"," 47-1",9,1.53588640734555,28.8716337120066
"1354"," 47-1",10,1.65379980787631,28.9715719554724
"1355"," 47-1",11,1.56867006863591,28.1035281071924
"1356"," 47-1",12,1.7800196179843,27.5151415413582
"1357"," 47-1",13,1.69375321804417,28.5082227472649
"1358"," 47-1",14,1.80095292714883,28.8115652350384
"1359"," 47-1",15,1.86825726380077,28.7996168132856
"1360"," 47-1",16,1.93618663253574,27.9642726048747
"1361"," 47-1",17,1.96891285819283,26.9393831966317
"1362"," 47-1",18,1.94791377954027,27.5206268149631
"1363"," 47-1",19,2.05396848496777,28.0903661268081
"1364"," 47-1a",2,1.29285231304717,26.9507169975167
"1365"," 47-1a",3,1.32704826960896,28.0420837994006
"1366"," 47-1d",10,1.60790511515616,28.9510555683454
"1367"," 47-1d",11,1.68498022313683,28.3672935586683
"1368"," 47-1d",12,1.65912144757644,28.5967025974798
"1369"," 47-1d",13,1.75316396467845,26.9239430820526
"1370"," 48-1",1,1.24688234505339,29.667907576351
"1371"," 48-1",2,1.28347141197317,27.1898459248731
"1372"," 48-1",3,1.31006594877561,28.0977848651809
"1373"," 48-1",4,1.33249135457043,28.8846312363528
"1374"," 48-1",5,1.32580243437787,28.5096752658033
"1375"," 48-1",6,1.42911144647506,30.0752940002579
"1376"," 48-1",7,1.42993305131194,27.3808831347821
"1377"," 48-1",8,1.53839809261302,28.6754689062386
"1378"," 48-1",9,1.53801948451683,28.3804489667478
"1379"," 48-1",10,1.63054207396704,27.5798171114941
"1380"," 48-1",11,1.62018038020058,27.8794165379475
"1381"," 48-1",12,1.82777057185302,28.2696590343089
"1382"," 48-1",13,1.64027483169631,28.620880736578
"1383"," 48-1",14,1.85927316440477,27.9490387723076
"1384"," 48-1",15,1.95435655554533,27.9273143907661
"1385"," 48-1",16,1.86924709495986,28.7501434156248
"1386"," 48-1",17,2.00901153562099,27.9163192850673
"1387"," 48-1",18,1.97074728946792,28.814573948294
"1388"," 48-1",19,1.95129341334215,28.5693652747108
"1389"," 48-1",20,2.07799350629815,29.6202877386955
"1390"," 48-1",21,2.14184396472607,29.3909597910699
"1391"," 48-1",22,2.24239882133784,28.4767374180214
"1392"," 48-1",23,2.24905068586365,29.1792504759053
"1393"," 48-1",24,2.26255688621349,26.9002473634824
"1394"," 48-1",25,2.46082564367342,28.2955296794976
"1395"," 48-1",26,2.40857353673622,28.3210870214583
"1396"," 48-1",27,2.56642306454824,28.4936400463259
"1397"," 48-1",28,2.56232034372247,29.401661513436
"1398"," 48-1",29,2.67560939370535,28.4271103354662
"1399"," 48-1",30,2.52624282618093,27.5257815922512
"1400"," 48-1",31,2.51202539549687,28.1305106672966
"1401"," 48-1",32,2.82965088809706,28.5990382638196
"1402"," 48-1",33,2.95771924882608,28.5766492912307
"1403"," 48-1",34,2.82692060608965,29.0804444918691
"1404"," 48-1",35,2.90267448479672,28.8510656759949
"1405"," 48-1",36,2.98575580669309,28.6676980687508
"1406"," 48-1",37,3.1358669744303,29.5231010913397
"1407"," 48-1",38,3.19873976973254,27.8346115693548
"1408"," 48-1b",18,2.09783706005654,28.8409837047436
"1409"," 48-1b",19,2.02468020467288,29.1208968908975
"1410"," 48-1b",20,2.21286283535469,28.7799790574962
"1411"," 48-1b",21,2.15738708978896,28.2315561994408
"1412"," 48-1b",22,2.26239554975542,28.9724488678974
"1413"," 48-1b",23,2.30684859506116,27.3286802160459
"1414"," 48-1b",24,2.27557576563035,29.2931717143292
"1415"," 48-1b",25,2.39437689712015,28.3468593796982
"1416"," 48-1b",26,2.47917489937924,28.8334762876445
"1417"," 48-1b",27,2.50817115060033,28.669778736631
"1418"," 48-1b-1",19,1.95021728990206,28.2619516230181
"1419"," 48-1b-1",20,2.01265987657176,28.6839645622472
"1420"," 48-1b-1",21,2.0798119583074,28.8130948992554
"1421"," 48-1b-1",22,2.25824740032329,27.3916079708083
"1422"," 48-1b-1",23,2.31967436006502,27.715825453769
"1423"," 48-1b-1",24,2.42520422102895,30.0316165791284
"1424"," 48-1b-1",25,2.37673365393546,28.4628649440635
"1425"," 48-1c",22,2.15920396462031,27.8450052215909
"1426"," 48-1c",23,2.2313288881023,29.2498329357583
"1427"," 48-1c",24,2.36636165301215,29.3643171759907
"1428"," 48-1c",25,2.38229031726961,28.230582628403
"1429"," 48-1c",26,2.3754950905946,27.8418752916684
"1430"," 48-1c",27,2.43538696385329,27.7646646640699
"1431"," 48-1c",28,2.48335177161846,27.8626110092784
"1432"," 48-1c",29,2.68346287431582,28.6709792565713
"1433"," 48-1e",33,2.78366110237192,28.0834415294469
"1434"," 49-1",1,1.30089224877384,28.1189527073107
"1435"," 49-1b",1,1.34423938758531,29.3476868278592
"1436"," 49-1b",2,1.30344058290422,28.1738337102529
"1437"," 49-1b",3,1.33501540908249,29.7116807795207
"1438"," 49-2",1,1.31665909187804,29.392437728202
"1439"," 49-2",2,1.31451219590132,28.7598782021938
"1440"," 49-2",3,1.28733502807174,26.8907566062355
"1441"," 49-2a",1,1.31144394008669,28.886418263177
"1442"," 49-2a",2,1.31519354077954,29.0033819607049
"1443"," 49-2a",3,1.33065718637338,27.4261254561956
"1444"," 50-1",1,1.25399945978348,27.0330622951426
"1445"," 50-1c",2,1.34125091378411,29.0541576303061
"1446"," 50-1c",3,1.36069596075954,29.8279808324452
"1447"," 50-1c",4,1.31960813763729,28.3711325436891
"1448"," 50-1c",5,1.44672717250974,28.0626931778498
"1449"," 50-1d",2,1.28115999366846,27.7208421554559
"1450"," 51-1",1,1.22642133558222,28.2739287963198
"1451"," 51-1",2,1.33252647928762,28.1197948800824
"1452"," 51-1",3,1.27374916614571,27.5688130823142
"1453"," 51-1",4,1.37639756089424,27.4305427309255
"1454"," 51-1",5,1.38653777672199,28.6945738882834
"1455"," 51-1",6,1.48471269552107,27.1467980617065
"1456"," 51-1",7,1.40080679201621,29.4017206201384
"1457"," 51-1",8,1.48967571081146,28.1340997504994
"1458"," 51-1",9,1.52552296386074,28.3055569692627
"1459"," 51-1",10,1.61457392272811,26.9020489741214
"1460"," 51-1",11,1.73115185319461,27.7445972746333
"1461"," 51-1",12,1.65217402949972,28.3569398711454
"1462"," 51-1",13,1.78377857797545,28.6738207767504
"1463"," 51-1",14,1.76937782373532,29.0233628409736
"1464"," 51-1",15,1.78736472556381,28.4075839425952
"1465"," 51-1",16,1.89923303716218,29.1911428947982
"1466"," 51-1",17,2.01478203327007,29.7650294518375
"1467"," 51-1",18,2.05052663557699,27.5057245068512
"1468"," 51-1",19,2.05741943895399,27.8311443102402
"1469"," 51-1",20,2.13813544137312,29.1650252111051
"1470"," 51-1",21,2.19212566448272,26.5613658344936
"1471"," 51-1",22,2.16959172314034,27.8544379715837
"1472"," 51-1",23,2.23283007016593,27.7765499737565
"1473"," 51-1",24,2.35706940423455,28.27207884564
"1474"," 51-1",25,2.14319401716435,30.1536088247601
"1475"," 51-1",26,2.50344280107089,29.2209175549333
"1476"," 51-1",27,2.4516017086142,28.1461196153208
"1477"," 51-1",28,2.55928253628901,28.6683702949455
"1478"," 51-1",29,2.72708926529333,29.511594347472
"1479"," 51-1",30,2.75362936970564,29.068887535539
"1480"," 51-1",31,2.77396752868363,28.7207180846939
"1481"," 51-1",32,2.65898977865773,28.455171332241
"1482"," 51-1",33,2.82449418756184,28.5802829030458
"1483"," 51-1",34,2.76061773967002,28.9807251461147
"1484"," 51-1",35,3.00916957767424,29.0830359672878
"1485"," 51-1a",1,1.35681873250487,29.041547171607
"1486"," 51-1b",14,1.77366614815857,28.9156741807103
"1487"," 51-1c",17,1.89353872717416,29.8139085198451
"1488"," 51-1c",18,2.1133825299252,27.0910527659338
"1489"," 51-1c",19,2.09441892328008,29.1763459037575
"1490"," 51-1c",20,2.2149465377439,28.9545444652584
"1491"," 51-1c",21,2.18064646988737,27.9222004681638
"1492"," 51-1c",22,2.22484264998612,27.8533264205131
"1493"," 51-1c",23,2.30170856872096,27.8393601326488
"1494"," 51-1c",24,2.31296249796859,27.0129635725745
"1495"," 56-1",1,1.25619474698766,28.6814314252461
"1496"," 56-1",2,1.28239176319003,28.3500984849849
"1497"," 56-1",3,1.36291815742752,29.6838710548071
"1498"," 56-1",4,1.39217281625983,28.4315145955641
"1499"," 56-1",5,1.44822266358312,28.1472701533223
"1500"," 56-1",6,1.3468173354091,27.4381791254062
"1501"," 56-1",7,1.42993324496656,28.237937387698
"1502"," 56-1",8,1.45983550246693,29.2567740204283
"1503"," 56-1",9,1.57644113855556,27.7641319898009
"1504"," 56-1",10,1.57472495381286,27.6003312406448
"1505"," 56-1",11,1.6181840657039,28.6299223609701
"1506"," 56-1",12,1.6390917895476,29.8198933995706
"1507"," 56-1",13,1.72067735519797,27.7826234717057
"1508"," 56-1",14,1.81757182567449,28.7961260276769
"1509"," 56-1",15,1.84068637793656,27.993000011276
"1510"," 56-1",16,1.9036664345089,28.3009460770812
"1511"," 56-1",17,1.85977643852501,28.6641751187098
"1512"," 56-1",18,2.07564376787179,29.1880143881729
"1513"," 56-1a",5,1.34140414225841,28.2153301093174
"1514"," 56-1a",6,1.41702628993673,27.6846514334333
"1515"," 56-1a",7,1.48706849585049,27.9425261425342
"1516"," 56-1a",8,1.52886928664761,27.9428851672947
"1517"," 56-1a",9,1.61996319130208,28.1266571230695
"1518"," 56-1a",10,1.53325912203305,28.5297145479166
"1519"," 56-1c",9,1.50250833195371,27.1691332651005
"1520"," 56-1c",10,1.55646458056244,26.7857340251577
"1521"," 56-1c",11,1.72611161467586,28.2225264567857
"1522"," 56-1c",12,1.70151008772678,28.5736503686645
"1523"," 56-1c",13,1.7706501578914,28.8729280999026
"1524"," 56-1c",14,1.87804335743455,29.0376402499948
"1525"," 56-1c",15,1.8005877923031,28.2108646398689
"1526"," 56-1c",16,1.89208898209113,27.4090115931968
"1527"," 56-1c",17,1.91431999094792,27.9893611853457
"1528"," 56-1c",18,1.93074651561737,27.5131156370749
"1529"," 56-1c",19,1.95952627812648,28.1102157129149
"1530"," 56-1c",20,1.97607429593897,27.7495034122929
"1531"," 56-1c",21,2.21535970509087,27.4880010649854
"1532"," 56-1c",22,2.2733728087543,27.2813597822367
"1533"," 56-1c",23,2.29936014473706,28.9641360140992
"1534"," 56-1c",24,2.13710649968666,27.332104300431
"1535"," 56-1c",25,2.54800887688208,29.791445852823
"1536"," 56-1c",26,2.42144455221752,29.9877191218025
"1537"," 56-1c",27,2.3978498415045,27.9902851483608
"1538"," 56-1c",28,2.43272763324969,28.4666775117551
"1539"," 56-1c",29,2.56206281464011,28.5997613179929
"1540"," 56-1c",30,2.80642316683999,28.3790369769326
"1541"," 56-1c",31,2.61898612342541,28.7384758509233
"1542"," 56-1c",32,2.69771400028737,30.0884401589569
"1543"," 56-1c",33,2.55330186428383,28.2953241304533
"1544"," 56-1c",34,2.76380972781063,29.3546992685255
"1545"," 56-1c",35,3.03498056099751,28.755521836224
"1546"," 56-1c-1",14,1.84799053914527,29.0674563137253
"1547"," 56-1c-1",15,1.78792705557999,29.7056504652136
"1548"," 56-1c-1",16,2.00067578950251,28.0381811914559
"1549"," 56-1c-2",23,2.36968162767032,28.4653822801917
"1550"," 56-1c-2",24,2.42860644780782,28.1774963877286
"1551"," 56-1c-2",25,2.31383028924792,28.3395227322404
"1552"," 56-1c-2",26,2.50209151745299,28.9767174861716
"1553"," 56-1f",11,1.63139207509565,27.5697292699991
"1554"," 56-1f",12,1.72633308598897,29.3620652332286
"1555"," 56-1f",13,1.66987933372529,27.2481942618826
"1556"," 56-1g",13,1.80151305940424,28.1316872750793
"1557"," 58-1",1,1.29698046005938,29.5154956692726
"1558"," 58-1",2,1.24540748099617,28.0346073290214
"1559"," 58-1",3,1.31393264784315,28.9399977322417
"1560"," 58-1",4,1.34513853757196,28.0480267055198
"1561"," 58-1",5,1.35600676983304,28.3747724302902
"1562"," 58-1",6,1.3700686996677,29.7946649774292
"1563"," 58-1",7,1.491038366044,28.3462256325208
"1564"," 58-1",8,1.52462860090029,27.677463210679
"1565"," 58-1",9,1.51286913953481,28.4370543489652
"1566"," 58-1",10,1.56741232578763,27.8752588638345
"1567"," 58-1",11,1.5993930368262,29.1458996471991
"1568"," 58-1",12,1.53888666546068,27.763348477923
"1569"," 58-1",13,1.71786201326565,27.6568925503967
"1570"," 58-1",14,1.81024839034053,28.267431311422
"1571"," 58-1",15,1.83893679741393,27.8848663195516
"1572"," 58-1",16,1.83317043971959,28.4808401210522
"1573"," 58-1",17,1.95755046825667,28.2814041491891
